,,,≥ 45 and < 65 Years,26,55442,55468
,,,65 Years or more,10 or fewer,48122,48131
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,102,222105,222207
,,Pennsylvania,Less than 15 Years,10 or fewer,9794,9795
,,,≥ 15 and < 25 Years,22,16093,16115
,,,≥ 25 and < 45 Years,114,40902,41016
,,,≥ 45 and < 65 Years,38,38531,38569
,,,65 Years or more,10 or fewer,40971,40978
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,182,146292,146474
,,North Carolina,Less than 15 Years,10 or fewer,11908,11908
,,,≥ 15 and < 25 Years,31,16590,16621
,,,≥ 25 and < 45 Years,124,40003,40127
,,,≥ 45 and < 65 Years,42,35825,35867
,,,65 Years or more,10 or fewer,34271,34280
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,206,138598,138804
,,Virginia,Less than 15 Years,10 or fewer,8742,8745
,,,≥ 15 and < 25 Years,16,14526,14542
,,,≥ 25 and < 45 Years,73,38689,38762
,,,≥ 45 and < 65 Years,56,34456,34512
,,,65 Years or more,13,33037,33050
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,161,129451,129612
,,Michigan,Less than 15 Years,10 or fewer,9388,9388
,,,≥ 15 and < 25 Years,10 or fewer,13636,13644
,,,≥ 25 and < 45 Years,74,32368,32442
,,,≥ 45 and < 65 Years,36,28706,28742
,,,65 Years or more,10 or fewer,27788,27797
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,127,111886,112013
,,Illinois,Less than 15 Years,10 or fewer,12658,12658
,,,≥ 15 and < 25 Years,10 or fewer,14471,14477
,,,≥ 25 and < 45 Years,60,32559,32619
,,,≥ 45 and < 65 Years,34,29993,30027
,,,65 Years or more,10 or fewer,31118,31125
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,107,120800,120907
,,New York,Less than 15 Years,10 or fewer,9183,9183
,,,≥ 15 and < 25 Years,18,14215,14233
,,,≥ 25 and < 45 Years,64,35278,35342
,,,≥ 45 and < 65 Years,28,33673,33701
,,,65 Years or more,10 or fewer,32322,32330
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,118,124671,124789
,,Florida,Less than 15 Years,10 or fewer,14155,14155
,,,≥ 15 and < 25 Years,10 or fewer,10516,10519
,,,≥ 25 and < 45 Years,49,24232,24281
,,,≥ 45 and < 65 Years,28,23255,23283
,,,65 Years or more,10 or fewer,19444,19449
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,85,91602,91687
,,California,Less than 15 Years,10 or fewer,8701,8702
,,,≥ 15 and < 25 Years,22,9621,9643
,,,≥ 25 and < 45 Years,60,25762,25822
,,,≥ 45 and < 65 Years,23,23403,23426
,,,65 Years or more,10 or fewer,20759,20765
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,112,88246,88358
,,Georgia,Less than 15 Years,10 or fewer,15091,15092
,,,≥ 15 and < 25 Years,10 or fewer,10855,10863
,,,≥ 25 and < 45 Years,50,23351,23401
,,,≥ 45 and < 65 Years,20,19964,19984
,,,65 Years or more,10 or fewer,14415,14423
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,87,83676,83763
,,Connecticut,Less than 15 Years,10 or fewer,5936,5936
,,,≥ 15 and < 25 Years,10 or fewer,6848,6853
,,,≥ 25 and < 45 Years,47,17059,17106
,,,≥ 45 and < 65 Years,32,17119,17151
,,,65 Years or more,10 or fewer,16435,16440
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,89,63397,63486
,,Indiana,Less than 15 Years,10 or fewer,5593,5593
,,,≥ 15 and < 25 Years,17,7523,7540
,,,≥ 25 and < 45 Years,113,17799,17912
,,,≥ 45 and < 65 Years,43,15868,15911
,,,65 Years or more,10 or fewer,14605,14611
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,179,61388,61567
,,Wisconsin,Less than 15 Years,10 or fewer,7007,7008
,,,≥ 15 and < 25 Years,10 or fewer,6929,6934
,,,≥ 25 and < 45 Years,33,15122,15155
,,,≥ 45 and < 65 Years,12,13967,13979
,,,65 Years or more,10 or fewer,13595,13595
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,51,56621,56672
,,Colorado,Less than 15 Years,10 or fewer,9494,9494
,,,≥ 15 and < 25 Years,13,7918,7931
,,,≥ 25 and < 45 Years,37,16969,17006
,,,≥ 45 and < 65 Years,10 or fewer,12247,12254
,,,65 Years or more,10 or fewer,9636,9643
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,64,56266,56330
,,South Carolina,Less than 15 Years,10 or fewer,5277,5277
,,,≥ 15 and < 25 Years,14,6071,6085
,,,≥ 25 and < 45 Years,49,15462,15511
,,,≥ 45 and < 65 Years,23,14871,14894
,,,65 Years or more,10 or fewer,14180,14185
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,91,55861,55952
,,Louisiana,Less than 15 Years,10 or fewer,7953,7953
,,,≥ 15 and < 25 Years,11,7631,7642
,,,≥ 25 and < 45 Years,114,16672,16786
,,,≥ 45 and < 65 Years,51,13829,13880
,,,65 Years or more,10 or fewer,12153,12163
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,186,58238,58424
,,Kentucky,Less than 15 Years,10 or fewer,5891,5891
,,,≥ 15 and < 25 Years,18,5603,5621
,,,≥ 25 and < 45 Years,79,13553,13632
,,,≥ 45 and < 65 Years,38,13195,13233
,,,65 Years or more,10 or fewer,13129,13132
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,138,51371,51509
,,Minnesota,Less than 15 Years,10 or fewer,4299,4299
,,,≥ 15 and < 25 Years,20,5779,5799
,,,≥ 25 and < 45 Years,37,13692,13729
,,,≥ 45 and < 65 Years,10 or fewer,11584,11593
,,,65 Years or more,10 or fewer,11637,11641
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,70,46991,47061
,,Massachusetts,Less than 15 Years,10 or fewer,3936,3936
,,,≥ 15 and < 25 Years,10 or fewer,5370,5375
,,,≥ 25 and < 45 Years,65,13144,13209
,,,≥ 45 and < 65 Years,29,12394,12423
,,,65 Years or more,10 or fewer,12096,12098
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,101,46940,47041
,,Mississippi,Less than 15 Years,10 or fewer,5191,5191
,,,≥ 15 and < 25 Years,10 or fewer,5509,5516
,,,≥ 25 and < 45 Years,21,12321,12342
,,,≥ 45 and < 65 Years,11,11016,11027
,,,65 Years or more,10 or fewer,9877,9878
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,40,43914,43954
,,Maryland,Less than 15 Years,10 or fewer,3284,3284
,,,≥ 15 and < 25 Years,10 or fewer,4626,4631
,,,≥ 25 and < 45 Years,26,12492,12518
,,,≥ 45 and < 65 Years,25,11966,11991
,,,65 Years or more,10 or fewer,10737,10742
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,61,43107,43168
,,New Jersey,Less than 15 Years,10 or fewer,3345,3346
,,,≥ 15 and < 25 Years,10 or fewer,4382,4389
,,,≥ 25 and < 45 Years,32,11444,11476
,,,≥ 45 and < 65 Years,18,11202,11220
,,,65 Years or more,10 or fewer,11257,11262
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,63,41630,41693
,,Oregon,Less than 15 Years,10 or fewer,3413,3414
,,,≥ 15 and < 25 Years,10 or fewer,4332,4338
,,,≥ 25 and < 45 Years,25,10401,10426
,,,≥ 45 and < 65 Years,12,9579,9591
,,,65 Years or more,10 or fewer,9645,9648
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,47,37370,37417
,,Tennessee,Less than 15 Years,10 or fewer,4173,4173
,,,≥ 15 and < 25 Years,10 or fewer,4288,4292
,,,≥ 25 and < 45 Years,26,9768,9794
,,,≥ 45 and < 65 Years,10 or fewer,9170,9180
,,,65 Years or more,10 or fewer,8378,8380
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,42,35777,35819
,,Arkansas,Less than 15 Years,10 or fewer,5392,5392
,,,≥ 15 and < 25 Years,10 or fewer,3870,3873
,,,≥ 25 and < 45 Years,22,7449,7471
,,,≥ 45 and < 65 Years,10 or fewer,6404,6405
,,,65 Years or more,10 or fewer,5806,5806
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,26,28921,28947
,,Iowa,Less than 15 Years,10 or fewer,3217,3217
,,,≥ 15 and < 25 Years,10 or fewer,3396,3401
,,,≥ 25 and < 45 Years,10 or fewer,7402,7409
,,,≥ 45 and < 65 Years,10 or fewer,6679,6680
,,,65 Years or more,10 or fewer,6618,6618
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,27312,27325
,,Oklahoma,Less than 15 Years,10 or fewer,2866,2867
,,,≥ 15 and < 25 Years,10 or fewer,2633,2633
,,,≥ 25 and < 45 Years,10 or fewer,6262,6268
,,,≥ 45 and < 65 Years,10 or fewer,5729,5734
,,,65 Years or more,10 or fewer,6155,6156
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,23645,23658
,,Arizona,Less than 15 Years,10 or fewer,1777,1777
,,,≥ 15 and < 25 Years,10 or fewer,2040,2045
,,,≥ 25 and < 45 Years,21,5267,5288
,,,≥ 45 and < 65 Years,10 or fewer,5737,5743
,,,65 Years or more,10 or fewer,6803,6806
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,35,21624,21659
,,Washington,Less than 15 Years,10 or fewer,1668,1668
,,,≥ 15 and < 25 Years,10 or fewer,2439,2444
,,,≥ 25 and < 45 Years,10 or fewer,6325,6335
,,,≥ 45 and < 65 Years,10 or fewer,5506,5510
,,,65 Years or more,10 or fewer,5862,5864
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,21,21800,21821
,,West Virginia,Less than 15 Years,10 or fewer,1432,1432
,,,≥ 15 and < 25 Years,10 or fewer,2332,2332
,,,≥ 25 and < 45 Years,10 or fewer,5827,5830
,,,≥ 45 and < 65 Years,10 or fewer,5738,5740
,,,65 Years or more,10 or fewer,5631,5633
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,20960,20967
,,Hawaii,Less than 15 Years,10 or fewer,1731,1731
,,,≥ 15 and < 25 Years,10 or fewer,1508,1508
,,,≥ 25 and < 45 Years,10 or fewer,4391,4395
,,,≥ 45 and < 65 Years,10 or fewer,4547,4547
,,,65 Years or more,10 or fewer,4714,4714
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,16891,16895
,,Nebraska,Less than 15 Years,10 or fewer,1335,1335
,,,≥ 15 and < 25 Years,10 or fewer,2272,2272
,,,≥ 25 and < 45 Years,10 or fewer,4760,4762
,,,≥ 45 and < 65 Years,10 or fewer,4174,4175
,,,65 Years or more,10 or fewer,3762,3762
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,16303,16306
,,Nevada,Less than 15 Years,10 or fewer,1933,1933
,,,≥ 15 and < 25 Years,10 or fewer,1864,1868
,,,≥ 25 and < 45 Years,10 or fewer,4907,4911
,,,≥ 45 and < 65 Years,10 or fewer,4274,4274
,,,65 Years or more,10 or fewer,2823,2823
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,15801,15809
,,Rhode Island,Less than 15 Years,10 or fewer,1872,1872
,,,≥ 15 and < 25 Years,10 or fewer,1564,1565
,,,≥ 25 and < 45 Years,18,3716,3734
,,,≥ 45 and < 65 Years,10 or fewer,3835,3838
,,,65 Years or more,10 or fewer,4098,4099
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,15085,15108
,,Maine,Less than 15 Years,10 or fewer,1117,1117
,,,≥ 15 and < 25 Years,10 or fewer,1515,1516
,,,≥ 25 and < 45 Years,10 or fewer,4008,4015
,,,≥ 45 and < 65 Years,10 or fewer,4180,4184
,,,65 Years or more,10 or fewer,4501,4501
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,15321,15333
,,Missouri,Less than 15 Years,10 or fewer,843,844
,,,≥ 15 and < 25 Years,10 or fewer,1846,1848
,,,≥ 25 and < 45 Years,10 or fewer,4564,4568
,,,≥ 45 and < 65 Years,10 or fewer,4232,4233
,,,65 Years or more,10 or fewer,4495,4497
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,15980,15990
,,Kansas,Less than 15 Years,10 or fewer,938,938
,,,≥ 15 and < 25 Years,10 or fewer,1583,1583
,,,≥ 25 and < 45 Years,10 or fewer,3604,3609
,,,≥ 45 and < 65 Years,10 or fewer,3436,3436
,,,65 Years or more,10 or fewer,3673,3674
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,13234,13240
,,Idaho,Less than 15 Years,10 or fewer,1237,1237
,,,≥ 15 and < 25 Years,10 or fewer,1737,1738
,,,≥ 25 and < 45 Years,10 or fewer,3720,3723
,,,≥ 45 and < 65 Years,10 or fewer,3302,3304
,,,65 Years or more,10 or fewer,3629,3629
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,13625,13631
,,Delaware,Less than 15 Years,10 or fewer,2193,2194
,,,≥ 15 and < 25 Years,10 or fewer,1147,1147
,,,≥ 25 and < 45 Years,10 or fewer,2306,2315
,,,≥ 45 and < 65 Years,10 or fewer,2011,2016
,,,65 Years or more,10 or fewer,2171,2171
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,15,9830,9845
,,North Dakota,Less than 15 Years,10 or fewer,1012,1012
,,,≥ 15 and < 25 Years,10 or fewer,1273,1273
,,,≥ 25 and < 45 Years,10 or fewer,2931,2935
,,,≥ 45 and < 65 Years,10 or fewer,2179,2179
,,,65 Years or more,10 or fewer,2138,2138
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9533,9537
,,New Mexico,Less than 15 Years,10 or fewer,352,352
,,,≥ 15 and < 25 Years,10 or fewer,696,697
,,,≥ 25 and < 45 Years,10 or fewer,2016,2021
,,,≥ 45 and < 65 Years,10 or fewer,1663,1664
,,,65 Years or more,10 or fewer,1730,1730
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6457,6464
,,Alabama,Less than 15 Years,10 or fewer,824,824
,,,≥ 15 and < 25 Years,10 or fewer,1201,1201
,,,≥ 25 and < 45 Years,10 or fewer,3227,3228
,,,≥ 45 and < 65 Years,10 or fewer,3110,3113
,,,65 Years or more,10 or fewer,2929,2929
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,11291,11295
,,New Hampshire,Less than 15 Years,10 or fewer,383,383
,,,≥ 15 and < 25 Years,10 or fewer,587,588
,,,≥ 25 and < 45 Years,10 or fewer,1356,1356
,,,≥ 45 and < 65 Years,10 or fewer,1624,1625
,,,65 Years or more,10 or fewer,2025,2025
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5975,5977
,,South Dakota,Less than 15 Years,10 or fewer,672,672
,,,≥ 15 and < 25 Years,10 or fewer,671,672
,,,≥ 25 and < 45 Years,10 or fewer,1430,1430
,,,≥ 45 and < 65 Years,10 or fewer,1321,1321
,,,65 Years or more,10 or fewer,1415,1415
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5509,5510
,,Utah,Less than 15 Years,10 or fewer,140,140
,,,≥ 15 and < 25 Years,10 or fewer,690,690
,,,≥ 25 and < 45 Years,10 or fewer,2003,2003
,,,≥ 45 and < 65 Years,10 or fewer,1427,1428
,,,65 Years or more,10 or fewer,921,921
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5181,5182
,,Vermont,Less than 15 Years,10 or fewer,319,319
,,,≥ 15 and < 25 Years,10 or fewer,492,493
,,,≥ 25 and < 45 Years,10 or fewer,1272,1273
,,,≥ 45 and < 65 Years,10 or fewer,1222,1222
,,,65 Years or more,10 or fewer,1472,1472
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,4777,4779
,,Wyoming,Less than 15 Years,10 or fewer,315,315
,,,≥ 15 and < 25 Years,10 or fewer,519,519
,,,≥ 25 and < 45 Years,10 or fewer,984,985
,,,≥ 45 and < 65 Years,10 or fewer,877,877
,,,65 Years or more,10 or fewer,890,890
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3585,3586
,,Montana,Less than 15 Years,10 or fewer,332,332
,,,≥ 15 and < 25 Years,10 or fewer,591,591
,,,≥ 25 and < 45 Years,10 or fewer,1024,1024
,,,≥ 45 and < 65 Years,10 or fewer,851,851
,,,65 Years or more,10 or fewer,879,879
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3677,3677
,,District of Columbia,Less than 15 Years,10 or fewer,66,66
,,,≥ 15 and < 25 Years,10 or fewer,134,134
,,,≥ 25 and < 45 Years,10 or fewer,425,425
,,,≥ 45 and < 65 Years,10 or fewer,184,184
,,,65 Years or more,10 or fewer,118,118
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,927,927
,,Alaska,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,38,38
,,,≥ 25 and < 45 Years,10 or fewer,42,42
,,,≥ 45 and < 65 Years,10 or fewer,55,55
,,,65 Years or more,10 or fewer,35,35
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,178,178
,,Puerto Rico,Less than 15 Years,10 or fewer,11,11
,,,≥ 15 and < 25 Years,10 or fewer,20,20
,,,≥ 25 and < 45 Years,10 or fewer,31,31
,,,≥ 45 and < 65 Years,10 or fewer,68,68
,,,65 Years or more,10 or fewer,21,21
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,151,151
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,12,12
,,,65 Years or more,10 or fewer,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,24,24
,,None of the above,Less than 15 Years,10 or fewer,3436,3436
,,,≥ 15 and < 25 Years,10 or fewer,4593,4600
,,,≥ 25 and < 45 Years,42,11581,11623
,,,≥ 45 and < 65 Years,24,9232,9256
,,,65 Years or more,10 or fewer,7589,7593
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,77,36432,36509
,,Total,Less than 15 Years,12,263693,263705
,,,≥ 15 and < 25 Years,375,302779,303154
,,,≥ 25 and < 45 Years,1908,721837,723745
,,,≥ 45 and < 65 Years,804,654332,655136
,,,65 Years or more,173,616878,617051
,,,No value,10 or fewer,12,12
,,,Total,3272,2559531,2562803
,Feb,Ohio,Less than 15 Years,10 or fewer,19936,19937
,,,≥ 15 and < 25 Years,41,25988,26029
,,,≥ 25 and < 45 Years,278,60561,60839
,,,≥ 45 and < 65 Years,84,52865,52949
,,,65 Years or more,18,46513,46531
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,422,205864,206286
,,Texas,Less than 15 Years,10 or fewer,27973,27973
,,,≥ 15 and < 25 Years,16,22164,22180
,,,≥ 25 and < 45 Years,39,50338,50377
,,,≥ 45 and < 65 Years,14,47185,47199
,,,65 Years or more,10 or fewer,42302,42309
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,76,189962,190038
,,Pennsylvania,Less than 15 Years,10 or fewer,9472,9472
,,,≥ 15 and < 25 Years,16,14427,14443
,,,≥ 25 and < 45 Years,107,37022,37129
,,,≥ 45 and < 65 Years,44,35362,35406
,,,65 Years or more,10 or fewer,36123,36132
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,176,132407,132583
,,North Carolina,Less than 15 Years,10 or fewer,11271,11272
,,,≥ 15 and < 25 Years,25,15155,15180
,,,≥ 25 and < 45 Years,101,35457,35558
,,,≥ 45 and < 65 Years,38,31916,31954
,,,65 Years or more,11,30086,30097
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,176,123887,124063
,,Virginia,Less than 15 Years,10 or fewer,8363,8363
,,,≥ 15 and < 25 Years,15,13096,13111
,,,≥ 25 and < 45 Years,72,33570,33642
,,,≥ 45 and < 65 Years,37,30245,30282
,,,65 Years or more,10 or fewer,29313,29323
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,134,114587,114721
,,Michigan,Less than 15 Years,10 or fewer,9011,9012
,,,≥ 15 and < 25 Years,10 or fewer,12388,12396
,,,≥ 25 and < 45 Years,62,28907,28969
,,,≥ 45 and < 65 Years,35,26307,26342
,,,65 Years or more,13,24969,24982
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,119,101582,101701
,,Illinois,Less than 15 Years,10 or fewer,11782,11783
,,,≥ 15 and < 25 Years,10 or fewer,12917,12924
,,,≥ 25 and < 45 Years,42,29033,29075
,,,≥ 45 and < 65 Years,29,27308,27337
,,,65 Years or more,14,27596,27610
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,93,108637,108730
,,New York,Less than 15 Years,10 or fewer,8220,8220
,,,≥ 15 and < 25 Years,15,12242,12257
,,,≥ 25 and < 45 Years,52,30320,30372
,,,≥ 45 and < 65 Years,36,29311,29347
,,,65 Years or more,10 or fewer,27426,27434
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,111,107519,107630
,,Florida,Less than 15 Years,10 or fewer,15406,15407
,,,≥ 15 and < 25 Years,10 or fewer,11621,11629
,,,≥ 25 and < 45 Years,46,27234,27280
,,,≥ 45 and < 65 Years,35,25433,25468
,,,65 Years or more,10 or fewer,20469,20474
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,95,100163,100258
,,California,Less than 15 Years,10 or fewer,8701,8703
,,,≥ 15 and < 25 Years,15,9399,9414
,,,≥ 25 and < 45 Years,62,23414,23476
,,,≥ 45 and < 65 Years,19,20821,20840
,,,65 Years or more,10 or fewer,18634,18639
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,103,80969,81072
,,Georgia,Less than 15 Years,10 or fewer,15501,15502
,,,≥ 15 and < 25 Years,11,9758,9769
,,,≥ 25 and < 45 Years,48,20694,20742
,,,≥ 45 and < 65 Years,23,17731,17754
,,,65 Years or more,10 or fewer,12178,12186
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,91,75862,75953
,,Connecticut,Less than 15 Years,10 or fewer,5428,5429
,,,≥ 15 and < 25 Years,10 or fewer,6108,6112
,,,≥ 25 and < 45 Years,36,15001,15037
,,,≥ 45 and < 65 Years,18,15293,15311
,,,65 Years or more,10 or fewer,14580,14583
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,62,56410,56472
,,Indiana,Less than 15 Years,10 or fewer,5307,5308
,,,≥ 15 and < 25 Years,21,6548,6569
,,,≥ 25 and < 45 Years,89,15601,15690
,,,≥ 45 and < 65 Years,26,14110,14136
,,,65 Years or more,10 or fewer,12582,12588
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,143,54148,54291
,,Wisconsin,Less than 15 Years,10 or fewer,6394,6395
,,,≥ 15 and < 25 Years,10 or fewer,6317,6323
,,,≥ 25 and < 45 Years,26,13387,13413
,,,≥ 45 and < 65 Years,10 or fewer,12660,12666
,,,65 Years or more,10 or fewer,12228,12231
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,42,50986,51028
,,Colorado,Less than 15 Years,10 or fewer,9400,9400
,,,≥ 15 and < 25 Years,13,7330,7343
,,,≥ 25 and < 45 Years,51,14741,14792
,,,≥ 45 and < 65 Years,16,10946,10962
,,,65 Years or more,10 or fewer,8915,8919
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,84,51332,51416
,,South Carolina,Less than 15 Years,10 or fewer,5563,5563
,,,≥ 15 and < 25 Years,18,6170,6188
,,,≥ 25 and < 45 Years,65,14131,14196
,,,≥ 45 and < 65 Years,29,13454,13483
,,,65 Years or more,10 or fewer,11938,11940
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,114,51257,51371
,,Louisiana,Less than 15 Years,10 or fewer,7093,7093
,,,≥ 15 and < 25 Years,10 or fewer,6497,6506
,,,≥ 25 and < 45 Years,80,13926,14006
,,,≥ 45 and < 65 Years,34,11384,11418
,,,65 Years or more,10 or fewer,9898,9900
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,125,48798,48923
,,Kentucky,Less than 15 Years,10 or fewer,5228,5228
,,,≥ 15 and < 25 Years,10 or fewer,5101,5111
,,,≥ 25 and < 45 Years,83,11696,11779
,,,≥ 45 and < 65 Years,28,11780,11808
,,,65 Years or more,10 or fewer,11372,11376
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,125,45177,45302
,,Minnesota,Less than 15 Years,10 or fewer,4271,4271
,,,≥ 15 and < 25 Years,17,5376,5393
,,,≥ 25 and < 45 Years,42,12182,12224
,,,≥ 45 and < 65 Years,10 or fewer,10758,10767
,,,65 Years or more,10 or fewer,10913,10915
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,70,43500,43570
,,Massachusetts,Less than 15 Years,10 or fewer,3417,3417
,,,≥ 15 and < 25 Years,10 or fewer,4903,4908
,,,≥ 25 and < 45 Years,53,12071,12124
,,,≥ 45 and < 65 Years,30,11571,11601
,,,65 Years or more,10 or fewer,10820,10826
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,94,42782,42876
,,Mississippi,Less than 15 Years,10 or fewer,4570,4571
,,,≥ 15 and < 25 Years,10 or fewer,4525,4529
,,,≥ 25 and < 45 Years,16,10284,10300
,,,≥ 45 and < 65 Years,10 or fewer,9677,9681
,,,65 Years or more,10 or fewer,8313,8314
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,26,37369,37395
,,Maryland,Less than 15 Years,10 or fewer,2935,2935
,,,≥ 15 and < 25 Years,10 or fewer,4238,4247
,,,≥ 25 and < 45 Years,41,10833,10874
,,,≥ 45 and < 65 Years,24,10505,10529
,,,65 Years or more,10 or fewer,9716,9719
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,77,38230,38307
,,New Jersey,Less than 15 Years,10 or fewer,2958,2958
,,,≥ 15 and < 25 Years,10 or fewer,3943,3946
,,,≥ 25 and < 45 Years,49,10159,10208
,,,≥ 45 and < 65 Years,14,10351,10365
,,,65 Years or more,10 or fewer,10000,10001
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,67,37411,37478
,,Oregon,Less than 15 Years,10 or fewer,3161,3161
,,,≥ 15 and < 25 Years,10 or fewer,3706,3712
,,,≥ 25 and < 45 Years,17,9111,9128
,,,≥ 45 and < 65 Years,11,8481,8492
,,,65 Years or more,10 or fewer,9191,9197
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,40,33650,33690
,,Tennessee,Less than 15 Years,10 or fewer,4012,4012
,,,≥ 15 and < 25 Years,10 or fewer,4005,4013
,,,≥ 25 and < 45 Years,30,8588,8618
,,,≥ 45 and < 65 Years,10 or fewer,8423,8428
,,,65 Years or more,10 or fewer,7575,7577
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,45,32603,32648
,,Arkansas,Less than 15 Years,10 or fewer,4655,4655
,,,≥ 15 and < 25 Years,10 or fewer,2895,2898
,,,≥ 25 and < 45 Years,20,6167,6187
,,,≥ 45 and < 65 Years,10 or fewer,5734,5736
,,,65 Years or more,10 or fewer,5064,5066
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,27,24515,24542
