"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Adams County, PA","42001","American Indian or Alaska Native","1002-5",Suppressed
,"Adams County, PA","42001","Asian","A",13
,"Adams County, PA","42001","Black or African American","2054-5",25
,"Adams County, PA","42001","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Adams County, PA","42001","White","2106-3",894
,"Adams County, PA","42001","More than one race","M",20
,"Adams County, PA","42001","Unknown or Not Stated","UNK",0
,"Adams County, PA","42001","Not Available","NA",0
,"Adams County, PA","42001","Not Reported","NR",0
,"Allegheny County, PA","42003","American Indian or Alaska Native","1002-5",21
,"Allegheny County, PA","42003","Asian","A",833
,"Allegheny County, PA","42003","Black or African American","2054-5",2516
,"Allegheny County, PA","42003","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Allegheny County, PA","42003","White","2106-3",8729
,"Allegheny County, PA","42003","More than one race","M",295
,"Allegheny County, PA","42003","Unknown or Not Stated","UNK",0
,"Allegheny County, PA","42003","Not Available","NA",0
,"Allegheny County, PA","42003","Not Reported","NR",0
,"Beaver County, PA","42007","American Indian or Alaska Native","1002-5",Suppressed
,"Beaver County, PA","42007","Asian","A",17
,"Beaver County, PA","42007","Black or African American","2054-5",135
,"Beaver County, PA","42007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Beaver County, PA","42007","White","2106-3",1300
,"Beaver County, PA","42007","More than one race","M",48
,"Beaver County, PA","42007","Unknown or Not Stated","UNK",0
,"Beaver County, PA","42007","Not Available","NA",0
,"Beaver County, PA","42007","Not Reported","NR",0
,"Berks County, PA","42011","American Indian or Alaska Native","1002-5",39
,"Berks County, PA","42011","Asian","A",88
,"Berks County, PA","42011","Black or African American","2054-5",568
,"Berks County, PA","42011","Native Hawaiian or Other Pacific Islander","NHOPI",33
,"Berks County, PA","42011","White","2106-3",3730
,"Berks County, PA","42011","More than one race","M",136
,"Berks County, PA","42011","Unknown or Not Stated","UNK",0
,"Berks County, PA","42011","Not Available","NA",0
,"Berks County, PA","42011","Not Reported","NR",0
,"Blair County, PA","42013","American Indian or Alaska Native","1002-5",Suppressed
,"Blair County, PA","42013","Asian","A",Suppressed
,"Blair County, PA","42013","Black or African American","2054-5",27
,"Blair County, PA","42013","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Blair County, PA","42013","White","2106-3",1073
,"Blair County, PA","42013","More than one race","M",29
,"Blair County, PA","42013","Unknown or Not Stated","UNK",0
,"Blair County, PA","42013","Not Available","NA",0
,"Blair County, PA","42013","Not Reported","NR",0
,"Bucks County, PA","42017","American Indian or Alaska Native","1002-5",Suppressed
,"Bucks County, PA","42017","Asian","A",414
,"Bucks County, PA","42017","Black or African American","2054-5",387
,"Bucks County, PA","42017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bucks County, PA","42017","White","2106-3",4898
,"Bucks County, PA","42017","More than one race","M",99
,"Bucks County, PA","42017","Unknown or Not Stated","UNK",0
,"Bucks County, PA","42017","Not Available","NA",0
,"Bucks County, PA","42017","Not Reported","NR",0
,"Butler County, PA","42019","American Indian or Alaska Native","1002-5",Suppressed
,"Butler County, PA","42019","Asian","A",49
,"Butler County, PA","42019","Black or African American","2054-5",30
,"Butler County, PA","42019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Butler County, PA","42019","White","2106-3",1576
,"Butler County, PA","42019","More than one race","M",13
,"Butler County, PA","42019","Unknown or Not Stated","UNK",0
,"Butler County, PA","42019","Not Available","NA",0
,"Butler County, PA","42019","Not Reported","NR",0
,"Cambria County, PA","42021","American Indian or Alaska Native","1002-5",Suppressed
,"Cambria County, PA","42021","Asian","A",Suppressed
,"Cambria County, PA","42021","Black or African American","2054-5",124
,"Cambria County, PA","42021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cambria County, PA","42021","White","2106-3",968
,"Cambria County, PA","42021","More than one race","M",41
,"Cambria County, PA","42021","Unknown or Not Stated","UNK",0
,"Cambria County, PA","42021","Not Available","NA",0
,"Cambria County, PA","42021","Not Reported","NR",0
,"Centre County, PA","42027","American Indian or Alaska Native","1002-5",Suppressed
,"Centre County, PA","42027","Asian","A",61
,"Centre County, PA","42027","Black or African American","2054-5",32
,"Centre County, PA","42027","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Centre County, PA","42027","White","2106-3",1008
,"Centre County, PA","42027","More than one race","M",23
,"Centre County, PA","42027","Unknown or Not Stated","UNK",0
,"Centre County, PA","42027","Not Available","NA",0
,"Centre County, PA","42027","Not Reported","NR",0
,"Chester County, PA","42029","American Indian or Alaska Native","1002-5",Suppressed
,"Chester County, PA","42029","Asian","A",458
,"Chester County, PA","42029","Black or African American","2054-5",413
,"Chester County, PA","42029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Chester County, PA","42029","White","2106-3",4678
,"Chester County, PA","42029","More than one race","M",110
,"Chester County, PA","42029","Unknown or Not Stated","UNK",0
,"Chester County, PA","42029","Not Available","NA",0
,"Chester County, PA","42029","Not Reported","NR",0
,"Cumberland County, PA","42041","American Indian or Alaska Native","1002-5",Suppressed
,"Cumberland County, PA","42041","Asian","A",218
,"Cumberland County, PA","42041","Black or African American","2054-5",193
,"Cumberland County, PA","42041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cumberland County, PA","42041","White","2106-3",2179
,"Cumberland County, PA","42041","More than one race","M",83
,"Cumberland County, PA","42041","Unknown or Not Stated","UNK",0
,"Cumberland County, PA","42041","Not Available","NA",0
,"Cumberland County, PA","42041","Not Reported","NR",0
,"Dauphin County, PA","42043","American Indian or Alaska Native","1002-5",23
,"Dauphin County, PA","42043","Asian","A",302
,"Dauphin County, PA","42043","Black or African American","2054-5",851
,"Dauphin County, PA","42043","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Dauphin County, PA","42043","White","2106-3",1979
,"Dauphin County, PA","42043","More than one race","M",171
,"Dauphin County, PA","42043","Unknown or Not Stated","UNK",0
,"Dauphin County, PA","42043","Not Available","NA",0
,"Dauphin County, PA","42043","Not Reported","NR",0
,"Delaware County, PA","42045","American Indian or Alaska Native","1002-5",17
,"Delaware County, PA","42045","Asian","A",439
,"Delaware County, PA","42045","Black or African American","2054-5",1968
,"Delaware County, PA","42045","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Delaware County, PA","42045","White","2106-3",3826
,"Delaware County, PA","42045","More than one race","M",159
,"Delaware County, PA","42045","Unknown or Not Stated","UNK",0
,"Delaware County, PA","42045","Not Available","NA",0
,"Delaware County, PA","42045","Not Reported","NR",0
,"Erie County, PA","42049","American Indian or Alaska Native","1002-5",Suppressed
,"Erie County, PA","42049","Asian","A",128
,"Erie County, PA","42049","Black or African American","2054-5",410
,"Erie County, PA","42049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Erie County, PA","42049","White","2106-3",2067
,"Erie County, PA","42049","More than one race","M",151
,"Erie County, PA","42049","Unknown or Not Stated","UNK",0
,"Erie County, PA","42049","Not Available","NA",0
,"Erie County, PA","42049","Not Reported","NR",0
,"Fayette County, PA","42051","American Indian or Alaska Native","1002-5",Suppressed
,"Fayette County, PA","42051","Asian","A",Suppressed
,"Fayette County, PA","42051","Black or African American","2054-5",57
,"Fayette County, PA","42051","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Fayette County, PA","42051","White","2106-3",1078
,"Fayette County, PA","42051","More than one race","M",33
,"Fayette County, PA","42051","Unknown or Not Stated","UNK",0
,"Fayette County, PA","42051","Not Available","NA",0
,"Fayette County, PA","42051","Not Reported","NR",0
,"Franklin County, PA","42055","American Indian or Alaska Native","1002-5",Suppressed
,"Franklin County, PA","42055","Asian","A",17
,"Franklin County, PA","42055","Black or African American","2054-5",86
